ticker,date,buy_volume,buy_value_bil_vnd,sell_volume,sell_value_bil_vnd,net_trading_volume,net_trading_value_bil_vnd
asm,2024-06-05,4000,0.05,0,0.0,4000,0.05
asm,2024-06-04,3200,0.04,0,0.0,3200,0.04
asm,2024-06-03,2800,0.03,2000,0.02,800,0.01
asm,2024-05-31,8000,0.1,400,0.0,7600,0.09
asm,2024-05-30,2000,0.02,0,0.0,2000,0.02
asm,2024-05-28,0,0.0,2400,0.03,-2400,-0.03
asm,2024-05-24,2400,0.03,6400,0.08,-4000,-0.05
asm,2024-05-23,800,0.01,0,0.0,800,0.01
asm,2024-05-22,0,0.0,4000,0.05,-4000,-0.05
asm,2024-05-21,0,0.0,2800,0.03,-2800,-0.03
asm,2024-05-20,3200,0.04,0,0.0,3200,0.04
asm,2024-05-17,0,0.0,10000,0.12,-10000,-0.12
asm,2024-05-16,10000,0.12,6400,0.07,3600,0.04
asm,2024-05-15,0,0.0,2800,0.03,-2800,-0.03
asm,2024-05-14,9600,0.11,200000,2.37,-190400,-2.26
asm,2024-05-13,800,0.01,0,0.0,800,0.01
asm,2024-05-10,8800,0.1,0,0.0,8800,0.1
asm,2024-05-09,200000,2.37,1200,0.01,198800,2.35
asm,2024-05-08,0,0.0,11200,0.13,-11200,-0.13
asm,2024-05-07,0,0.0,30400,0.35,-30400,-0.35
asm,2024-05-06,1200,0.01,2000,0.02,-800,-0.01
asm,2024-05-03,12000,0.13,0,0.0,12000,0.13
asm,2024-05-02,0,0.0,7600,0.08,-7600,-0.08
asm,2024-04-26,4800,0.05,596900,6.62,-592100,-6.57
asm,2024-04-25,9200,0.1,1910700,21.71,-1901500,-21.61
asm,2024-04-24,596900,6.62,6400,0.07,590500,6.55
asm,2024-04-23,1002600,10.86,0,0.0,1002600,10.86
asm,2024-04-22,913300,9.86,0,0.0,913300,9.86
asm,2024-04-19,4800,0.05,0,0.0,4800,0.05
asm,2024-04-17,400,0.0,14000,0.16,-13600,-0.15
asm,2024-04-16,18000,0.21,0,0.0,18000,0.21
asm,2024-04-15,8000,0.1,387700,4.91,-379700,-4.81
asm,2024-04-12,2400,0.03,3085200,39.39,-3082800,-39.36
asm,2024-04-11,5200,0.07,11600,0.15,-6400,-0.08
asm,2024-04-10,1569600,20.09,12400,0.16,1557200,19.93
asm,2024-04-09,1504400,19.16,26900,0.34,1477500,18.82
asm,2024-04-08,18400,0.24,2000,0.03,16400,0.21
asm,2024-04-05,10800,0.14,14800,0.19,-4000,-0.05
asm,2024-04-04,9600,0.12,522400,6.58,-512800,-6.46
asm,2024-04-03,42900,0.56,20000,0.26,22900,0.29
asm,2024-04-02,0,0.0,4800,0.06,-4800,-0.06
asm,2024-04-01,2400,0.03,3200,0.04,-800,-0.01
asm,2024-03-29,370500,4.86,2000,0.03,368500,4.83
asm,2024-03-28,534400,7.03,1230200,15.56,-695800,-8.52
asm,2024-03-27,0,0.0,17200,0.22,-17200,-0.22
asm,2024-03-26,1237400,15.59,400,0.01,1237000,15.59
asm,2024-03-25,14800,0.18,11200,0.14,3600,0.04
asm,2024-03-22,15200,0.19,8400,0.1,6800,0.08
asm,2024-03-21,3200,0.04,0,0.0,3200,0.04
asm,2024-03-20,17200,0.2,0,0.0,17200,0.2
asm,2024-03-19,2000,0.02,2000000,23.46,-1998000,-23.44
asm,2024-03-18,12800,0.14,22400,0.26,-9600,-0.12
asm,2024-03-15,2000,0.02,5600,0.06,-3600,-0.04
asm,2024-03-14,2000000,23.35,6800,0.08,1993200,23.27
asm,2024-03-13,0,0.0,2000,0.02,-2000,-0.02
asm,2024-03-12,4400,0.05,400,0.0,4000,0.05
asm,2024-03-11,2800,0.03,400,0.0,2400,0.03
asm,2024-03-08,4800,0.05,7600,0.09,-2800,-0.03
asm,2024-03-07,0,0.0,137600,1.56,-137600,-1.56
asm,2024-03-06,7200,0.08,20100,0.23,-12900,-0.15
asm,2024-03-05,2400,0.03,0,0.0,2400,0.03
asm,2024-03-04,1200,0.01,9600,0.11,-8400,-0.1
asm,2024-03-01,0,0.0,11200,0.13,-11200,-0.13
asm,2024-02-29,130400,1.51,2320000,26.17,-2189600,-24.65
asm,2024-02-28,12800,0.14,2000,0.02,10800,0.12
asm,2024-02-27,5200,0.06,35200,0.4,-30000,-0.35
asm,2024-02-26,2314800,26.0,11600,0.13,2303200,25.87
asm,2024-02-23,14400,0.16,2000,0.02,12400,0.13
asm,2024-02-22,0,0.0,4163200,44.98,-4163200,-44.98
asm,2024-02-21,7600,0.08,4000,0.04,3600,0.04
asm,2024-02-20,960000,10.43,0,0.0,960000,10.43
asm,2024-02-19,1136800,12.3,2000,0.02,1134800,12.28
asm,2024-02-16,1728400,18.53,0,0.0,1728400,18.53
asm,2024-02-15,364000,3.8,1600,0.02,362400,3.78
asm,2024-02-07,2400,0.02,0,0.0,2400,0.02
asm,2024-02-06,800,0.01,0,0.0,800,0.01
asm,2024-02-05,12000,0.12,0,0.0,12000,0.12
asm,2024-02-02,0,0.0,11200,0.12,-11200,-0.12
asm,2024-02-01,1600,0.02,1600,0.02,0,0.0
asm,2024-01-31,400,0.0,2501200,26.38,-2500800,-26.37
asm,2024-01-30,0,0.0,3600,0.04,-3600,-0.04
asm,2024-01-29,865900,9.22,16000,0.17,849900,9.05
asm,2024-01-26,687300,7.23,0,0.0,687300,7.23
asm,2024-01-25,480000,4.97,0,0.0,480000,4.97
asm,2024-01-24,470000,4.86,1600,0.02,468400,4.84
asm,2024-01-23,0,0.0,1200,0.01,-1200,-0.01
asm,2024-01-22,6400,0.07,0,0.0,6400,0.07
asm,2024-01-19,6400,0.07,0,0.0,6400,0.07
asm,2024-01-18,400,0.0,800,0.01,-400,-0.0
asm,2024-01-17,0,0.0,4400,0.05,-4400,-0.05
asm,2024-01-12,4800,0.05,0,0.0,4800,0.05
asm,2024-01-11,40400,0.43,3750800,41.46,-3710400,-41.03
asm,2024-01-10,3600,0.04,0,0.0,3600,0.04
asm,2024-01-09,2004000,21.99,4310000,45.95,-2306000,-23.96
asm,2024-01-08,1750000,19.35,2000,0.02,1748000,19.32
asm,2024-01-05,1502500,16.11,3940400,40.86,-2437900,-24.75
asm,2024-01-04,2812700,29.69,4800,0.05,2807900,29.64
asm,2024-01-03,840000,8.7,400,0.0,839600,8.69
asm,2024-01-02,3102400,32.02,0,0.0,3102400,32.02
bcg,2024-09-12,1100,0.01,6100,0.04,-5000,-0.03
bcg,2024-09-11,11000,0.07,1100,0.01,9900,0.06
bcg,2024-09-10,8800,0.06,4400,0.03,4400,0.03
bcg,2024-09-09,14300,0.09,38500,0.25,-24200,-0.16
bcg,2024-09-06,2200,0.01,0,0.0,2200,0.01
bcg,2024-09-05,1100,0.01,1281300,8.47,-1280200,-8.46
bcg,2024-08-30,23100,0.15,0,0.0,23100,0.15
bcg,2024-08-29,37300,0.25,0,0.0,37300,0.25
bcg,2024-08-28,2200,0.01,3400,0.02,-1200,-0.01
bcg,2024-08-23,2200,0.01,3300,0.02,-1100,-0.01
bcg,2024-08-22,2200,0.01,0,0.0,2200,0.01
bcg,2024-08-21,2200,0.01,0,0.0,2200,0.01
bcg,2024-08-20,1100,0.01,4400,0.03,-3300,-0.02
bcg,2024-08-19,0,0.0,2200,0.01,-2200,-0.01
bcg,2024-08-16,0,0.0,6600,0.04,-6600,-0.04
bcg,2024-08-15,1100,0.01,1100,0.01,0,-0.0
bcg,2024-08-14,2200,0.01,0,0.0,2200,0.01
bcg,2024-08-13,1100,0.01,1100,0.01,0,-0.0
bcg,2024-08-12,0,0.0,4400,0.03,-4400,-0.03
bcg,2024-08-08,1100,0.01,5500,0.04,-4400,-0.03
bcg,2024-08-06,6600,0.04,81400,0.54,-74800,-0.5
bcg,2024-08-05,6600,0.04,15400,0.1,-8800,-0.06
bcg,2024-08-02,68200,0.46,12608800,87.86,-12540600,-87.4
bcg,2024-08-01,5400,0.04,0,0.0,5400,0.04
bcg,2024-07-31,5400,0.04,0,0.0,5400,0.04
bcg,2024-07-30,7200,0.06,900,0.01,6300,0.05
bcg,2024-07-29,1800,0.01,0,0.0,1800,0.01
bcg,2024-07-26,4500,0.03,0,0.0,4500,0.03
bcg,2024-07-25,900,0.01,900,0.01,0,-0.0
bcg,2024-07-24,4500,0.03,0,0.0,4500,0.03
bcg,2024-07-23,0,0.0,21600,0.17,-21600,-0.17
bcg,2024-07-22,13500,0.11,85000,0.67,-71500,-0.56
bcg,2024-07-19,4500,0.04,12600,0.1,-8100,-0.07
bcg,2024-07-18,4500,0.04,52200,0.42,-47700,-0.39
bcg,2024-07-17,31500,0.26,0,0.0,31500,0.26
bcg,2024-07-16,23900,0.21,0,0.0,23900,0.21
bcg,2024-07-15,900,0.01,0,0.0,900,0.01
bcg,2024-07-12,15300,0.13,1500,0.01,13800,0.12
bcg,2024-07-11,0,0.0,2700,0.02,-2700,-0.02
bcg,2024-07-10,24300,0.21,3600,0.03,20700,0.18
bcg,2024-07-09,36000,0.31,24300,0.21,11700,0.1
bcg,2024-07-08,3600,0.03,33300,0.29,-29700,-0.26
bcg,2024-07-05,10800,0.09,1800,0.02,9000,0.08
bcg,2024-07-04,54000,0.47,20700,0.18,33300,0.29
bcg,2024-07-03,14400,0.12,1800,0.02,12600,0.11
bcg,2024-07-02,9900,0.08,26100,0.22,-16200,-0.14
bcg,2024-07-01,5400,0.05,0,0.0,5400,0.05
bcg,2024-06-28,3600,0.03,0,0.0,3600,0.03
bcg,2024-06-27,9900,0.09,1800,0.02,8100,0.07
bcg,2024-06-26,0,0.0,100,0.0,-100,-0.0
bcg,2024-06-24,31500,0.28,900,0.01,30600,0.27
bcg,2024-06-21,900,0.01,34900,0.31,-34000,-0.3
bcg,2024-06-19,18000,0.16,0,0.0,18000,0.16
bcg,2024-06-18,9900,0.09,0,0.0,9900,0.09
bcg,2024-06-17,9900,0.09,0,0.0,9900,0.09
bcg,2024-06-14,7200,0.07,49300,0.46,-42100,-0.4
bcg,2024-06-13,4500,0.04,31500,0.3,-27000,-0.26
bcg,2024-06-12,39600,0.37,0,0.0,39600,0.37
bcg,2024-06-11,2700,0.03,0,0.0,2700,0.03
bcg,2024-06-10,85000,0.83,13500,0.13,71500,0.7
bcg,2024-06-05,9000,0.09,0,0.0,9000,0.09
bcg,2024-06-04,7200,0.07,70000,0.67,-62800,-0.6
bcg,2024-06-03,6300,0.06,34500,0.33,-28200,-0.27
bcg,2024-05-31,18000,0.17,8100,0.08,9900,0.09
bcg,2024-05-30,4500,0.04,0,0.0,4500,0.04
bcg,2024-05-29,0,0.0,100,0.0,-100,-0.0
bcg,2024-05-28,0,0.0,5400,0.05,-5400,-0.05
bcg,2024-05-24,5400,0.05,14400,0.13,-9000,-0.08
bcg,2024-05-23,1800,0.02,0,0.0,1800,0.02
bcg,2024-05-22,0,0.0,9000,0.08,-9000,-0.08
bcg,2024-05-21,0,0.0,6300,0.06,-6300,-0.06
bcg,2024-05-20,7200,0.06,0,0.0,7200,0.06
bcg,2024-05-17,0,0.0,22500,0.19,-22500,-0.19
bcg,2024-05-16,22500,0.19,14400,0.12,8100,0.07
bcg,2024-05-15,0,0.0,6300,0.05,-6300,-0.05
bcg,2024-05-14,21600,0.18,0,0.0,21600,0.18
bcg,2024-05-13,1800,0.02,0,0.0,1800,0.02
bcg,2024-05-10,19800,0.17,0,0.0,19800,0.17
bcg,2024-05-09,0,0.0,2700,0.02,-2700,-0.02
bcg,2024-05-08,0,0.0,25200,0.21,-25200,-0.21
bcg,2024-05-07,0,0.0,68400,0.57,-68400,-0.57
bcg,2024-05-06,2700,0.02,4500,0.04,-1800,-0.01
bcg,2024-05-03,27000,0.23,0,0.0,27000,0.23
bcg,2024-05-02,0,0.0,17100,0.14,-17100,-0.14
bcg,2024-04-26,10800,0.09,7200,0.06,3600,0.03
bcg,2024-04-25,20700,0.17,9900,0.08,10800,0.09
bcg,2024-04-24,7200,0.06,14400,0.12,-7200,-0.06
bcg,2024-04-23,4500,0.04,0,0.0,4500,0.04
bcg,2024-04-22,17100,0.14,0,0.0,17100,0.14
bcg,2024-04-19,10800,0.08,0,0.0,10800,0.08
bcg,2024-04-17,900,0.01,31600,0.25,-30700,-0.24
bcg,2024-04-16,41700,0.33,0,0.0,41700,0.33
bcg,2024-04-15,18000,0.16,0,0.0,18000,0.16
bcg,2024-04-12,5400,0.05,46800,0.41,-41400,-0.36
bcg,2024-04-11,11700,0.1,26100,0.23,-14400,-0.13
bcg,2024-04-10,11700,0.1,28000,0.25,-16300,-0.14
bcg,2024-04-09,9900,0.09,2700,0.02,7200,0.06
bcg,2024-04-08,41400,0.37,4500,0.04,36900,0.33
bcg,2024-04-05,24300,0.21,33300,0.29,-9000,-0.08
bcg,2024-04-04,21600,0.19,5400,0.05,16200,0.15
bcg,2024-04-03,0,0.0,45000,0.41,-45000,-0.41
bcg,2024-04-02,100000,0.92,10800,0.1,89200,0.82
bcg,2024-04-01,0,0.0,7200,0.06,-7200,-0.06
bcg,2024-03-29,0,0.0,4500,0.04,-4500,-0.04
bcg,2024-03-28,32400,0.29,0,0.0,32400,0.29
bcg,2024-03-27,0,0.0,38800,0.35,-38800,-0.35
bcg,2024-03-26,10800,0.1,3600,0.03,7200,0.06
bcg,2024-03-25,32400,0.29,25200,0.23,7200,0.06
bcg,2024-03-22,34200,0.31,18900,0.17,15300,0.14
bcg,2024-03-21,20700,0.19,0,0.0,20700,0.19
bcg,2024-03-20,38700,0.34,0,0.0,38700,0.34
bcg,2024-03-19,4500,0.04,0,0.0,4500,0.04
bcg,2024-03-18,28800,0.24,50400,0.44,-21600,-0.19
bcg,2024-03-15,4500,0.04,12600,0.11,-8100,-0.07
bcg,2024-03-14,0,0.0,15300,0.13,-15300,-0.13
bcg,2024-03-13,0,0.0,4600,0.04,-4600,-0.04
bcg,2024-03-12,9900,0.08,900,0.01,9000,0.08
bcg,2024-03-11,6300,0.05,900,0.01,5400,0.05
bcg,2024-03-08,10800,0.09,17100,0.15,-6300,-0.05
bcg,2024-03-07,0,0.0,17100,0.15,-17100,-0.15
bcg,2024-03-06,16200,0.14,100,0.0,16100,0.14
bcg,2024-03-05,5400,0.05,0,0.0,5400,0.05
bcg,2024-03-04,2700,0.02,21600,0.19,-18900,-0.17
bcg,2024-03-01,0,0.0,25200,0.21,-25200,-0.21
bcg,2024-02-29,900,0.01,13500,0.11,-12600,-0.11
bcg,2024-02-28,28800,0.25,4500,0.04,24300,0.21
bcg,2024-02-27,11700,0.1,25200,0.21,-13500,-0.11
bcg,2024-02-26,1800,0.02,26100,0.22,-24300,-0.2
bcg,2024-02-23,32400,0.28,0,0.0,32400,0.28
bcg,2024-02-22,0,0.0,7200,0.06,-7200,-0.06
bcg,2024-02-21,17100,0.15,9000,0.08,8100,0.07
bcg,2024-02-19,15300,0.13,0,0.0,15300,0.13
bcg,2024-02-16,41400,0.35,0,0.0,41400,0.35
bcg,2024-02-15,9000,0.07,3600,0.03,5400,0.04
bcg,2024-02-07,5400,0.04,0,0.0,5400,0.04
bcg,2024-02-06,1800,0.01,0,0.0,1800,0.01
bcg,2024-02-05,27000,0.22,0,0.0,27000,0.22
bcg,2024-02-02,0,0.0,25200,0.21,-25200,-0.21
bcg,2024-02-01,3600,0.03,3600,0.03,0,-0.0
bcg,2024-01-31,900,0.01,2800,0.02,-1900,-0.02
bcg,2024-01-30,0,0.0,8100,0.07,-8100,-0.07
bcg,2024-01-29,0,0.0,36000,0.3,-36000,-0.3
bcg,2024-01-26,7200,0.06,0,0.0,7200,0.06
bcg,2024-01-24,0,0.0,3600,0.03,-3600,-0.03
bcg,2024-01-23,0,0.0,2700,0.02,-2700,-0.02
bcg,2024-01-22,14400,0.12,0,0.0,14400,0.12
bcg,2024-01-19,14400,0.12,0,0.0,14400,0.12
bcg,2024-01-18,900,0.01,1800,0.01,-900,-0.01
bcg,2024-01-17,0,0.0,9900,0.08,-9900,-0.08
bcg,2024-01-12,10800,0.09,0,0.0,10800,0.09
bcg,2024-01-11,900,0.01,1800,0.02,-900,-0.01
bcg,2024-01-10,8100,0.07,0,0.0,8100,0.07
bcg,2024-01-09,9000,0.08,0,0.0,9000,0.08
bcg,2024-01-08,0,0.0,4500,0.04,-4500,-0.04
bcg,2024-01-05,900,0.01,900,0.01,0,-0.0
bcg,2024-01-04,10800,0.09,10900,0.09,-100,-0.0
bcg,2024-01-03,0,0.0,900,0.01,-900,-0.01
bcg,2024-01-02,5400,0.05,0,0.0,5400,0.05
bfc,2024-08-09,20000,0.87,0,0.0,20000,0.87
bfc,2024-08-06,0,0.0,20000,0.91,-20000,-0.91
bfc,2024-08-01,20000,0.91,0,0.0,20000,0.91
bid,2024-09-12,41700,2.02,9000,0.44,32700,1.58
bid,2024-09-11,24900,1.2,6100,0.3,18800,0.9
bid,2024-09-10,114100,5.54,19000,0.92,95100,4.62
bid,2024-09-09,22700,1.11,37400,1.84,-14700,-0.72
bid,2024-09-06,27100,1.33,50600,2.48,-23500,-1.16
bid,2024-09-05,8800,0.43,41000,2.02,-32200,-1.59
bid,2024-09-04,24900,1.22,66200,3.24,-41300,-2.02
bid,2024-08-30,56600,2.79,0,0.0,56600,2.79
bid,2024-08-29,10800,0.54,11100,0.56,-300,-0.02
bid,2024-08-28,21400,1.06,20400,1.01,1000,0.05
bid,2024-08-27,2800,0.14,64400,3.24,-61600,-3.1
bid,2024-08-26,11000,0.55,10200,0.51,800,0.04
bid,2024-08-23,71800,3.62,8100,0.41,63700,3.21
bid,2024-08-22,22000,1.11,94100,4.79,-72100,-3.68
bid,2024-08-21,21400,1.07,23300,1.17,-1900,-0.09
bid,2024-08-20,59100,2.89,7200,0.35,51900,2.54
bid,2024-08-19,22300,1.07,18000,0.86,4300,0.21
bid,2024-08-16,25300,1.2,35300,1.67,-10000,-0.47
bid,2024-08-15,11400,0.54,39800,1.87,-28400,-1.33
bid,2024-08-14,11600,0.55,32800,1.55,-21200,-1.0
bid,2024-08-13,21300,0.99,54100,2.52,-32800,-1.53
bid,2024-08-12,12900,0.61,60700,2.85,-47800,-2.24
bid,2024-08-09,35100,1.64,18900,0.88,16200,0.76
bid,2024-08-08,149300,6.93,24700,1.14,124600,5.79
bid,2024-08-07,432800,20.09,16500,0.77,416300,19.32
bid,2024-08-06,30600,1.41,49700,2.33,-19100,-0.92
bid,2024-08-05,514300,23.77,98500,4.58,415800,19.18
bid,2024-08-02,18500,0.88,173100,8.11,-154600,-7.24
bid,2024-08-01,88400,4.25,31600,1.5,56800,2.75
bid,2024-07-31,44400,2.13,43600,2.08,800,0.05
bid,2024-07-30,144200,6.77,69100,3.26,75100,3.52
bid,2024-07-29,2600,0.12,15700,0.74,-13100,-0.61
bid,2024-07-26,12800,0.59,42600,1.97,-29800,-1.37
bid,2024-07-25,50100,2.29,30400,1.4,19700,0.89
bid,2024-07-24,111800,5.14,19700,0.91,92100,4.22
bid,2024-07-23,66800,3.15,7600,0.36,59200,2.79
bid,2024-07-22,39700,1.89,57200,2.73,-17500,-0.84
bid,2024-07-19,11400,0.55,83200,4.01,-71800,-3.47
bid,2024-07-18,85500,4.15,41200,1.99,44300,2.15
bid,2024-07-17,64700,3.12,48700,2.38,16000,0.74
bid,2024-07-16,41500,1.98,27600,1.32,13900,0.66
bid,2024-07-15,8000,0.37,22800,1.07,-14800,-0.69
bid,2024-07-12,12900,0.6,149000,6.94,-136100,-6.34
bid,2024-07-11,41600,1.96,5000,0.23,36600,1.72
bid,2024-07-10,39900,1.9,7400,0.35,32500,1.54
bid,2024-07-09,91200,4.34,29200,1.39,62000,2.96
bid,2024-07-08,143900,6.8,66400,3.13,77500,3.67
bid,2024-07-05,18900,0.9,23300,1.12,-4400,-0.22
bid,2024-07-04,20100,0.95,10400,0.49,9700,0.46
bid,2024-07-03,33800,1.57,18400,0.84,15400,0.73
bid,2024-07-02,4800,0.22,39200,1.78,-34400,-1.56
bid,2024-07-01,16000,0.69,10800,0.47,5200,0.22
bid,2024-06-28,47600,2.1,110900,4.9,-63300,-2.8
bid,2024-06-27,19100,0.85,74900,3.34,-55800,-2.49
bid,2024-06-26,22000,0.97,47700,2.12,-25700,-1.14
bid,2024-06-25,43500,1.93,16900,0.75,26600,1.18
bid,2024-06-24,82900,3.79,15300,0.69,67600,3.09
bid,2024-06-21,1100,0.05,50700,2.32,-49600,-2.27
bid,2024-06-20,53500,2.44,36800,1.68,16700,0.76
bid,2024-06-19,51700,2.38,40700,1.87,11000,0.51
bid,2024-06-18,33900,1.59,15700,0.73,18200,0.86
bid,2024-06-17,36700,1.73,25900,1.22,10800,0.51
bid,2024-06-14,66200,3.18,29200,1.41,37000,1.77
bid,2024-06-13,91600,4.4,11000,0.53,80600,3.87
bid,2024-06-12,75600,3.61,41200,1.95,34400,1.66
bid,2024-06-11,8800,0.42,21600,1.02,-12800,-0.6
bid,2024-06-10,2200,0.1,7600,0.37,-5400,-0.26
bid,2024-06-07,16800,0.8,14800,0.71,2000,0.09
bid,2024-06-06,10000,0.48,35700,1.71,-25700,-1.23
bid,2024-06-05,30800,1.48,306400,14.74,-275600,-13.26
bid,2024-06-04,10900,0.52,25300,1.21,-14400,-0.69
bid,2024-06-03,32600,1.56,10300,0.5,22300,1.06
bid,2024-05-31,320000,15.33,7200,0.34,312800,14.99
bid,2024-05-30,22300,1.07,27000,1.29,-4700,-0.23
bid,2024-05-29,14800,0.72,42500,2.08,-27700,-1.36
bid,2024-05-28,14800,0.72,44400,2.17,-29600,-1.45
bid,2024-05-27,10200,0.5,19800,0.97,-9600,-0.47
bid,2024-05-24,22600,1.11,397600,19.67,-375000,-18.56
bid,2024-05-23,47400,2.35,52500,2.62,-5100,-0.27
bid,2024-05-22,21500,1.08,34400,1.74,-12900,-0.66
bid,2024-05-21,13000,0.65,400,0.02,12600,0.63
bid,2024-05-20,65100,3.26,10600,0.53,54500,2.74
bid,2024-05-17,59100,2.92,17000,0.84,42100,2.08
bid,2024-05-16,205800,10.23,1372000,67.03,-1166200,-56.8
bid,2024-05-15,184200,8.94,3400,0.16,180800,8.77
bid,2024-05-14,602800,29.29,9300,0.45,593500,28.84
bid,2024-05-13,521600,25.57,36500,1.79,485100,23.78
bid,2024-05-10,10600,0.52,20400,1.01,-9800,-0.48
bid,2024-05-09,31900,1.59,6000,0.3,25900,1.29
bid,2024-05-08,130000,6.48,31600,1.58,98400,4.9
bid,2024-05-07,50000,2.5,8500,0.43,41500,2.07
bid,2024-05-06,16100,0.81,3600,0.18,12500,0.63
bid,2024-05-03,9700,0.48,27300,1.35,-17600,-0.87
bid,2024-05-02,66000,3.23,1157900,57.11,-1091900,-53.88
bid,2024-04-26,5200,0.26,48000,2.37,-42800,-2.11
bid,2024-04-25,569500,28.47,53200,2.64,516300,25.83
bid,2024-04-24,54000,2.69,260900,12.83,-206900,-10.14
bid,2024-04-23,606400,30.01,859400,42.18,-253000,-12.18
bid,2024-04-22,246200,12.12,60500,3.0,185700,9.11
bid,2024-04-19,830000,39.8,27700,1.34,802300,38.45
bid,2024-04-17,42500,2.08,17100,0.86,25400,1.22
bid,2024-04-16,103700,5.23,11200,0.56,92500,4.67
bid,2024-04-15,13100,0.68,95600,5.12,-82500,-4.44
bid,2024-04-12,50600,2.71,12600,0.67,38000,2.04
bid,2024-04-11,13000,0.68,321000,16.91,-308000,-16.23
bid,2024-04-10,11900,0.62,176800,9.22,-164900,-8.6
bid,2024-04-09,172000,8.76,646800,34.54,-474800,-25.78
bid,2024-04-08,15200,0.78,593900,30.92,-578700,-30.14
bid,2024-04-05,334400,16.84,19500,0.98,314900,15.86
bid,2024-04-04,445900,22.93,17500,0.9,428400,22.03
bid,2024-04-03,88200,4.55,448800,23.85,-360600,-19.3
bid,2024-04-02,509600,26.47,32800,1.7,476800,24.77
bid,2024-04-01,198600,10.33,22600,1.18,176000,9.16
bid,2024-03-29,208300,10.86,48300,2.52,160000,8.35
bid,2024-03-28,32000,1.69,20600,1.09,11400,0.59
bid,2024-03-27,4300,0.23,67800,3.58,-63500,-3.36
bid,2024-03-26,39600,2.12,9400,0.5,30200,1.61
bid,2024-03-25,31200,1.69,85500,4.64,-54300,-2.94
bid,2024-03-22,29400,1.63,79800,4.43,-50400,-2.79
bid,2024-03-21,38300,2.03,16000,0.85,22300,1.19
bid,2024-03-20,35800,1.88,40000,2.05,-4200,-0.17
bid,2024-03-19,3600,0.18,50400,2.59,-46800,-2.4
bid,2024-03-18,33900,1.72,34900,1.8,-1000,-0.08
bid,2024-03-15,57100,2.95,14800,0.76,42300,2.19
bid,2024-03-14,26300,1.36,48900,2.54,-22600,-1.18
bid,2024-03-13,45100,2.36,213100,11.2,-168000,-8.84
bid,2024-03-12,16200,0.84,388200,20.24,-372000,-19.4
bid,2024-03-11,117600,6.01,28200,1.44,89400,4.57
bid,2024-03-08,530100,27.73,39600,2.09,490500,25.64
bid,2024-03-07,29400,1.58,17700,0.95,11700,0.63
bid,2024-03-06,30000,1.62,58400,3.16,-28400,-1.54
bid,2024-03-05,19300,1.03,18800,1.01,500,0.02
bid,2024-03-04,55300,2.92,33600,1.79,21700,1.13
bid,2024-03-01,39600,2.1,235800,12.28,-196200,-10.17
bid,2024-02-29,18500,0.99,401800,21.3,-383300,-20.31
bid,2024-02-28,261800,13.74,671600,35.33,-409800,-21.58
bid,2024-02-27,429000,22.99,637400,33.5,-208400,-10.51
bid,2024-02-26,254400,13.59,524700,27.16,-270300,-13.57
bid,2024-02-23,1042400,54.82,263900,13.17,778500,41.66
bid,2024-02-22,522000,25.95,19200,0.95,502800,24.99
bid,2024-02-21,210800,10.44,57800,2.85,153000,7.59
bid,2024-02-20,60100,2.98,39600,1.96,20500,1.02
bid,2024-02-19,11400,0.55,30000,1.45,-18600,-0.9
bid,2024-02-16,17900,0.87,15200,0.74,2700,0.13
bid,2024-02-15,10000,0.49,54400,2.65,-44400,-2.16
bid,2024-02-07,5600,0.27,7300,0.36,-1700,-0.08
bid,2024-02-06,3500,0.17,6400,0.31,-2900,-0.14
bid,2024-02-05,26100,1.27,28100,1.35,-2000,-0.08
bid,2024-02-02,7200,0.34,61600,2.94,-54400,-2.6
bid,2024-02-01,18300,0.87,40200,1.96,-21900,-1.09
bid,2024-01-31,18000,0.86,64900,3.09,-46900,-2.23
bid,2024-01-30,15500,0.75,1800,0.09,13700,0.66
bid,2024-01-29,68300,3.34,3300,0.16,65000,3.18
bid,2024-01-26,27100,1.32,300,0.01,26800,1.31
bid,2024-01-25,6300,0.31,6900,0.34,-600,-0.03
bid,2024-01-24,16500,0.8,19600,0.96,-3100,-0.15
bid,2024-01-23,1200,0.06,31700,1.55,-30500,-1.49
bid,2024-01-22,19200,0.95,5100,0.25,14100,0.7
bid,2024-01-19,5700,0.27,15800,0.77,-10100,-0.49
bid,2024-01-18,10000,0.47,12500,0.59,-2500,-0.12
bid,2024-01-17,105500,4.92,80200,3.75,25300,1.17
bid,2024-01-16,23000,1.07,5100,0.24,17900,0.84
bid,2024-01-15,7500,0.35,5700,0.26,1800,0.08
bid,2024-01-12,20400,0.94,38600,1.8,-18200,-0.86
bid,2024-01-11,18900,0.88,8600,0.4,10300,0.48
bid,2024-01-10,800,0.04,38900,1.84,-38100,-1.8
bid,2024-01-09,18800,0.87,4300,0.2,14500,0.67
bid,2024-01-08,26400,1.19,6200,0.28,20200,0.9
bid,2024-01-05,45800,2.05,10800,0.48,35000,1.57
bid,2024-01-04,109900,4.92,31500,1.4,78400,3.52
bid,2024-01-03,109800,4.78,56300,2.44,53500,2.34
bid,2024-01-02,6300,0.27,34000,1.47,-27700,-1.2
bmc,2024-05-17,333000,6.06,0,0.0,333000,6.06
bmi,2024-09-11,63000,1.45,68900,1.6,-5900,-0.15
bmi,2024-09-10,10000,0.24,0,0.0,10000,0.24
