date,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership,ticker
2024-07-12,0,0.0,0,0.0,0,0.0,2436000,0.28,bvn
2024-07-11,100,0.0,100,0.0,0,0.0,2436000,0.28,bvn
2024-07-10,200,0.0,200,0.0,0,0.0,2436100,0.28,bvn
2024-07-08,0,0.0,0,0.0,0,0.0,2436300,0.27,bvn
2024-07-04,0,0.0,0,0.0,0,0.0,2436300,0.27,bvn
2024-07-03,0,0.0,0,0.0,0,0.0,2436300,0.0,bvn
2024-07-02,100,0.0,100,0.0,0,0.0,2436300,0.27,bvn
2024-07-01,800,0.01,800,0.01,0,0.0,2436400,0.27,bvn
2024-06-28,0,0.0,0,0.0,0,0.0,2437200,0.26,bvn
2024-06-27,200,0.0,200,0.0,0,0.0,2437200,0.26,bvn
2024-06-26,9400,0.12,9400,0.12,0,0.0,2437400,0.25,bvn
2024-06-25,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-06-24,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-06-21,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-06-20,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-06-19,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-06-18,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-06-17,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-06-14,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-06-13,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-06-12,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-06-11,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-06-10,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-06-07,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-06-06,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-06-05,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-06-04,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-06-03,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-05-31,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-30,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-29,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-28,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-27,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-24,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-05-23,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-22,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-21,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-20,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-17,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-16,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-05-15,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-05-14,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-05-13,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-10,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-09,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-08,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-07,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-06,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-03,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-05-02,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-04-26,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-04-25,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-04-24,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-04-23,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-04-22,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-04-19,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-04-17,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-04-16,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-04-15,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-04-12,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-04-11,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-04-10,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-04-09,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-04-08,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-04-05,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-04-04,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-04-03,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-04-02,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-04-01,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-03-29,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-03-28,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-03-27,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-03-26,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-03-25,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-03-22,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-03-21,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-03-20,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-03-19,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-03-18,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-03-15,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-03-14,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-03-13,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-03-12,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-03-11,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-03-08,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-03-07,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-03-06,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-03-05,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-03-04,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-03-01,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-02-29,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-02-28,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-02-27,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-02-26,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-02-23,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-02-22,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-02-21,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-02-20,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-02-19,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-02-16,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-02-15,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-02-07,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-02-06,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-02-05,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-02-02,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-02-01,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-01-31,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-01-30,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-01-29,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-01-26,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-01-25,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-01-24,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-01-23,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-01-22,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-01-19,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-01-18,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-01-17,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-01-16,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-01-15,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-01-12,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-01-11,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-01-10,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-01-09,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-01-08,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-01-05,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-01-04,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-01-03,0,0.0,0,0.0,0,0.0,2446800,0.0,bvn
2024-01-02,0,0.0,0,0.0,0,0.0,2446800,0.06,bvn
2024-09-12,49800,1.97,50000,1.97,200,0.01,68852391,4.68,bvs
2024-09-11,7400,0.28,21700,0.83,14300,0.55,68851291,4.68,bvs
2024-09-10,-51000,-1.99,100,0.0,51100,1.99,68862891,4.67,bvs
2024-09-09,0,0.0,0,0.0,0,0.0,68829191,4.71,bvs
2024-09-06,-27100,-1.06,6700,0.26,33800,1.33,68824591,4.72,bvs
2024-09-05,90600,3.62,95200,3.8,4600,0.18,68814691,4.73,bvs
2024-09-04,-7100,-0.28,9500,0.37,16600,0.65,68897691,4.62,bvs
2024-08-30,29200,1.14,41400,1.63,12200,0.49,68898191,4.62,bvs
2024-08-29,15100,0.59,24100,0.95,9000,0.36,68872691,4.65,bvs
2024-08-28,-51800,-2.05,15100,0.59,66900,2.63,68892091,4.63,bvs
2024-08-27,16400,0.64,21100,0.83,4700,0.19,68880991,4.64,bvs
2024-08-26,-12700,-0.52,13500,0.54,26200,1.06,68838991,4.7,bvs
2024-08-23,-5800,-0.22,57300,2.29,63100,2.51,68806591,4.74,bvs
2024-08-22,-40700,-1.63,5200,0.21,45900,1.83,68724491,4.86,bvs
2024-08-21,-122300,-4.87,17100,0.67,139400,5.54,68538191,5.12,bvs
2024-08-20,-121300,-4.89,70200,2.75,191500,7.65,68480491,5.2,bvs
2024-08-19,-2500,-0.11,36100,1.4,38600,1.52,68480491,5.2,bvs
2024-08-16,-17200,-0.81,89200,3.32,106400,4.13,68489391,5.18,bvs
2024-08-15,-1400,-0.06,25800,0.92,27200,0.98,68478091,5.2,bvs
2024-08-14,-82400,-2.98,18100,0.65,100500,3.63,68445591,5.24,bvs
2024-08-13,-27300,-0.98,31000,1.12,58300,2.11,68363291,5.36,bvs
2024-08-12,-81600,-2.96,18800,0.68,100400,3.64,68269091,5.49,bvs
2024-08-09,-60900,-2.18,64300,2.31,125200,4.49,68163791,5.63,bvs
2024-08-08,-73900,-2.6,50200,1.72,124100,4.33,68155391,5.65,bvs
2024-08-07,-60200,-2.13,12500,0.44,72700,2.56,68091791,5.73,bvs
2024-08-06,-82000,-2.9,31800,1.11,113800,4.01,68053891,5.79,bvs
2024-08-05,63100,2.07,113500,3.8,50400,1.73,68031291,5.82,bvs
2024-08-02,95500,3.07,149900,4.84,54400,1.77,68063691,5.77,bvs
2024-08-01,95500,3.16,176600,5.86,81100,2.7,68104791,5.72,bvs
2024-07-31,-63900,-2.35,44900,1.57,108800,3.92,68209291,5.57,bvs
2024-07-30,-69500,-2.53,2600,0.1,72100,2.62,68222291,5.55,bvs
2024-07-29,-16000,-0.59,15900,0.59,31900,1.18,68170631,5.63,bvs
2024-07-24,66200,2.37,91200,3.27,25000,0.9,68110931,5.71,bvs
2024-07-23,30300,1.02,63600,2.27,33300,1.25,68039931,5.81,bvs
2024-07-22,-54700,-2.18,107500,4.15,162200,6.33,68084631,5.74,bvs
2024-07-19,-8600,-0.38,10300,0.45,18900,0.83,68185331,5.6,bvs
2024-07-18,12300,0.53,19100,0.83,6800,0.3,68182231,5.61,bvs
2024-07-17,39600,1.73,53000,2.33,13400,0.6,68176731,5.62,bvs
2024-07-16,-4200,-0.2,20400,0.91,24600,1.11,68209031,5.57,bvs
2024-07-15,-16500,-0.75,4200,0.19,20700,0.94,68127331,5.69,bvs
2024-07-12,-102100,-4.58,0,0.0,102100,4.58,68123631,5.69,bvs
2024-07-11,19400,0.87,27300,1.23,7900,0.35,68057731,5.78,bvs
2024-07-10,-65900,-2.95,0,0.0,65900,2.95,68078731,5.75,bvs
2024-07-08,14400,0.6,17900,0.75,3500,0.15,68136831,5.67,bvs
2024-07-04,-48500,-2.02,9000,0.38,57500,2.4,68075731,5.76,bvs
2024-07-03,-23600,-0.99,3500,0.15,27100,1.14,68047931,5.8,bvs
2024-07-02,10600,0.45,31900,1.34,21300,0.89,68024331,5.83,bvs
2024-07-01,26900,1.08,69500,2.81,42600,1.73,67970931,5.9,bvs
2024-06-28,-44500,-1.85,40800,1.65,85300,3.5,68002731,5.86,bvs
2024-06-27,-5200,-0.21,32500,1.35,37700,1.55,68024631,5.83,bvs
2024-06-26,-11000,-0.46,7900,0.32,18900,0.78,68047031,5.8,bvs
2024-06-25,63300,2.65,73400,3.07,10100,0.42,68008131,5.85,bvs
2024-06-24,58900,2.42,105700,4.44,46800,2.02,68074431,5.76,bvs
2024-06-21,100,0.0,7200,0.32,7100,0.32,68127031,5.69,bvs
2024-06-20,-53100,-2.36,0,0.0,53100,2.36,68126131,5.69,bvs
2024-06-19,1900,0.09,10000,0.45,8100,0.36,68087131,5.74,bvs
2024-06-18,-23900,-1.07,15100,0.67,39000,1.74,68065131,5.77,bvs
2024-06-17,31100,1.38,63100,2.78,32000,1.4,68064331,5.77,bvs
2024-06-14,60700,2.76,76600,3.51,15900,0.75,68104231,5.72,bvs
2024-06-13,-13200,-0.63,10000,0.47,23200,1.1,68180831,5.61,bvs
2024-06-12,14400,0.69,14400,0.69,0,0.0,68190731,5.6,bvs
2024-06-11,-100,-0.0,0,0.0,100,0.0,68198831,5.59,bvs
2024-06-10,36200,1.72,37500,1.78,1300,0.06,68198731,0.0,bvs
2024-06-07,0,0.0,0,0.0,0,0.0,68236231,5.53,bvs
2024-06-06,64900,3.04,70000,3.29,5100,0.24,68266831,5.49,bvs
2024-06-05,13900,0.65,21300,0.99,7400,0.34,68285631,0.0,bvs
2024-06-04,0,0.0,0,0.0,0,0.0,68286431,0.0,bvs
2024-06-03,-51200,-2.39,0,0.0,51200,2.39,68243431,0.0,bvs
2024-05-31,27600,1.28,48100,2.22,20500,0.94,68243430,5.52,bvs
2024-05-30,700,0.08,43700,1.97,43000,1.9,68238630,5.53,bvs
2024-05-29,-3300,-0.16,49600,2.27,52900,2.43,68250230,5.52,bvs
2024-05-28,55900,2.66,88000,4.1,32100,1.44,68299830,5.45,bvs
2024-05-27,13000,0.58,13000,0.58,0,0.0,68347930,5.38,bvs
2024-05-24,-27000,-1.3,12900,0.55,39900,1.85,68358131,0.0,bvs
2024-05-23,1200,0.05,2200,0.1,1000,0.04,68371030,5.35,bvs
2024-05-22,3500,0.15,5300,0.23,1800,0.08,68300430,5.45,bvs
2024-05-21,-33100,-1.35,39700,1.61,72800,2.95,68100030,5.72,bvs
2024-05-20,-204700,-8.14,1000,0.04,205700,8.18,68085030,5.74,bvs
2024-05-17,-54700,-2.21,0,0.0,54700,2.21,68010610,5.85,bvs
2024-05-16,-69920,-2.84,5500,0.22,75420,3.06,67365311,0.0,bvs
2024-05-15,-76700,-3.06,50700,1.98,127400,5.04,66810411,0.0,bvs
2024-05-14,-513200,-19.78,4700,0.18,517900,19.96,66819411,0.0,bvs
2024-05-13,-535000,-21.14,25400,1.01,560400,22.15,66824110,7.49,bvs
2024-05-10,-31450,-1.17,10250,0.38,41700,1.55,66568510,7.84,bvs
2024-05-09,-280700,-10.62,300,0.01,281000,10.63,66540960,7.88,bvs
2024-05-08,-7100,-0.29,30700,1.15,37800,1.43,66494960,7.94,bvs
2024-05-07,-32800,-1.21,13500,0.49,46300,1.7,66501760,7.94,bvs
2024-05-06,38700,1.38,62600,2.23,23900,0.85,66469960,7.98,bvs
2024-05-03,600,0.01,45900,1.58,45300,1.57,66467260,7.98,bvs
2024-05-02,-26200,-0.93,39100,1.31,65300,2.24,66475160,7.97,bvs
2024-04-26,-14100,-0.5,23900,0.85,38000,1.36,66477960,7.97,bvs
2024-04-25,-18400,-0.67,17900,0.64,36300,1.3,66396261,0.0,bvs
2024-04-24,-51400,-1.85,22300,0.8,73700,2.65,66299161,0.0,bvs
2024-04-23,19500,0.65,51400,1.78,31900,1.13,66321460,8.19,bvs
2024-04-22,885900,31.1,1000900,35.06,115000,3.96,66282360,8.24,bvs
2024-04-19,212200,6.85,302700,9.78,90500,2.93,67174961,0.0,bvs
2024-04-17,-20700,-0.74,41400,1.4,62100,2.14,67439961,0.0,bvs
2024-04-16,64600,2.18,110800,3.76,46200,1.58,67406841,0.0,bvs
2024-04-15,60900,2.19,98600,3.6,37700,1.41,67463541,0.0,bvs
2024-04-12,-70520,-2.72,4000,0.15,74520,2.88,67562140,6.47,bvs
2024-04-11,-22500,-0.87,31600,1.2,54100,2.07,67515944,6.53,bvs
2024-04-10,-43200,-1.63,7000,0.26,50200,1.9,67491241,0.0,bvs
2024-04-09,160100,5.87,193900,7.08,33800,1.21,67492241,0.0,bvs
2024-04-08,98900,3.45,121400,4.28,22500,0.83,67644941,0.0,bvs
2024-04-05,93800,3.51,99800,3.73,6000,0.22,67766344,6.18,bvs
2024-04-04,6800,0.26,48000,1.78,41200,1.52,67692741,0.0,bvs
2024-04-03,-55100,-1.93,24400,0.89,79500,2.82,67740744,6.22,bvs
2024-04-02,-93900,-3.08,0,0.0,93900,3.08,67753641,0.0,bvs
2024-04-01,5900,0.2,7400,0.25,1500,0.05,67753640,6.2,bvs
2024-03-29,-4300,-0.15,5700,0.19,10000,0.34,67754540,6.2,bvs
2024-03-28,189600,6.35,196100,6.56,6500,0.21,67756040,6.2,bvs
2024-03-27,-4200,-0.14,0,0.0,4200,0.14,67952140,5.93,bvs
2024-03-26,4400,0.14,4400,0.14,0,0.0,67898041,0.0,bvs
2024-03-25,-20000,-0.65,2300,0.07,22300,0.73,67902440,6.0,bvs
2024-03-22,-31300,-1.02,500,0.02,31800,1.03,67774541,0.0,bvs
2024-03-21,-104400,-3.4,0,0.0,104400,3.4,67765341,0.0,bvs
2024-03-20,-300,-0.0,25500,0.8,25800,0.8,67717341,0.0,bvs
2024-03-19,8300,0.25,18000,0.56,9700,0.31,67742840,6.22,bvs
2024-03-18,70000,2.08,118000,3.61,48000,1.54,67709340,6.26,bvs
2024-03-15,-27300,-0.9,24200,0.78,51500,1.68,67615641,0.0,bvs
2024-03-14,-86900,-2.94,13300,0.45,100200,3.39,67613441,0.0,bvs
2024-03-13,-63500,-2.08,48000,1.62,111500,3.7,67626741,6.38,bvs
2024-03-12,25200,0.82,51600,1.68,26400,0.86,67650140,6.35,bvs
2024-03-11,18900,0.62,43500,1.41,24600,0.79,67589941,0.0,bvs
2024-03-08,114700,3.74,117300,3.82,2600,0.09,67587941,0.0,bvs
2024-03-07,-109200,-3.64,0,0.0,109200,3.64,67645341,0.0,bvs
2024-03-06,70000,2.21,115500,3.59,45500,1.37,67638641,0.0,bvs
2024-03-05,-54000,-1.52,5900,0.17,59900,1.69,67754140,6.2,bvs
2024-03-04,-6600,-0.19,100,0.0,6700,0.19,67695541,0.0,bvs
2024-03-01,-4400,-0.12,3500,0.1,7900,0.22,67694741,0.0,bvs
2024-02-29,39900,1.08,96500,2.62,56600,1.54,67698240,6.28,bvs
2024-02-28,-900,-0.02,0,0.0,900,0.02,67671741,0.0,bvs
2024-02-27,-112300,-2.96,8000,0.21,120300,3.18,67643504,0.0,bvs
2024-02-26,-200,-0.01,2500,0.06,2700,0.07,67651500,6.34,bvs
2024-02-23,-26337,-0.69,1900,0.05,28237,0.74,67610304,0.0,bvs
2024-02-22,-38000,-1.0,0,0.0,38000,1.0,67574000,6.45,bvs
2024-02-21,-4600,-0.12,1100,0.03,5700,0.15,67574000,6.45,bvs
2024-02-20,-10900,-0.28,27300,0.73,38200,1.01,67493600,6.56,bvs
2024-02-19,-81300,-2.13,200,0.01,81500,2.13,67510400,6.54,bvs
2024-02-16,-10500,-0.28,0,0.0,10500,0.28,67070404,7.15,bvs
2024-02-15,-414700,-10.89,25500,0.68,440200,11.57,67070404,7.15,bvs
2024-02-07,12700,0.34,12700,0.34,0,0.0,66883604,7.41,bvs
2024-02-06,-182600,-4.77,29700,0.77,212300,5.55,66795504,7.53,bvs
2024-02-05,-94200,-2.45,6600,0.17,100800,2.62,66762804,0.0,bvs
2024-02-02,3900,0.1,3900,0.1,0,0.0,66766804,7.57,bvs
2024-02-01,-60000,-1.56,2400,0.06,62400,1.63,66733904,7.62,bvs
2024-01-31,17700,0.47,24200,0.64,6500,0.17,66739804,7.61,bvs
2024-01-30,-29400,-0.76,0,0.0,29400,0.76,66733904,7.61,bvs
2024-01-29,29900,0.78,60000,1.56,30100,0.79,66733904,7.61,bvs
2024-01-26,0,0.0,0,0.0,0,0.0,66264604,8.27,bvs
2024-01-25,7100,0.18,27000,0.7,19900,0.52,66264604,8.27,bvs
2024-01-24,201000,5.25,204000,5.32,3000,0.08,66271704,8.26,bvs
2024-01-23,0,0.0,0,0.0,0,0.0,66472704,7.98,bvs
2024-01-22,-900,-0.02,0,0.0,900,0.02,66472704,7.98,bvs
2024-01-19,0,0.0,0,0.0,0,0.0,66471804,7.98,bvs
2024-01-18,-7900,-0.2,0,0.0,7900,0.2,66471804,7.98,bvs
2024-01-17,1100,0.03,1100,0.03,0,0.0,66950304,7.31,bvs
2024-01-16,-43900,-1.1,0,0.0,43900,1.1,66928704,7.34,bvs
2024-01-15,-22400,-0.57,300,0.01,22700,0.58,66928704,7.34,bvs
2024-01-12,0,0.0,0,0.0,0,0.0,66398704,8.08,bvs
2024-01-11,-46600,-1.2,0,0.0,46600,1.2,66882404,7.41,bvs
2024-01-10,0,0.0,0,0.0,0,0.0,66867404,7.43,bvs
2024-01-09,-15000,-0.39,0,0.0,15000,0.39,66829804,7.48,bvs
2024-01-08,-37600,-0.98,0,0.0,37600,0.98,66337104,8.17,bvs
2024-01-05,3600,0.09,3700,0.09,100,0.0,66299504,8.22,bvs
2024-01-04,-99300,-2.52,0,0.0,99300,2.52,66303104,8.21,bvs
2024-01-03,-5300,-0.13,0,0.0,5300,0.13,66203804,8.35,bvs
2024-01-02,-528000,-13.1,0,0.0,528000,13.1,66198504,8.36,bvs
2024-09-12,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-09-11,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-09-10,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-09-09,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-09-06,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-09-05,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-09-04,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-30,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-29,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-28,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-27,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-26,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-23,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-22,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-21,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-20,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-19,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-16,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-15,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-14,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-13,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-12,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-09,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-08,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-07,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-06,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-05,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-02,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-08-01,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-31,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-30,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-29,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-24,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-23,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-22,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-19,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-18,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-17,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-16,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-15,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-12,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-11,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-10,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-08,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-04,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-03,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-02,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-07-01,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-06-28,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-06-27,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-06-26,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-06-25,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-06-24,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-06-21,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-06-20,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-06-19,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-06-18,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-06-17,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-06-14,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-06-13,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-06-12,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-06-11,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
2024-06-10,0,0.0,0,0.0,0,0.0,1323000,0.0,bwa
