date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
18/07/2024,110.9 ( -1.51 %),"1,219","645,700",529.7,681,"622,600",914,"23,100",acv
17/07/2024,113.7 ( -2.65 %),"2,212","1,103,400",498.82,"1,387","1,109,700",800,"-6,300",acv
16/07/2024,116 ( -2.11 %),"1,276","625,400",490.13,749,"718,300",959,"-92,900",acv
15/07/2024,118.5 ( -1.99 %),"1,086","491,400",452.49,497,"518,400","1,043","-27,000",acv
12/07/2024,120.8 ( 0.67 %),657,"385,700",587.06,650,"415,400",639,"-29,700",acv
11/07/2024,121 ( 0 %),"1,358","736,700",542.49,562,"556,900",991,"179,800",acv
10/07/2024,120 ( -2.2 %),"1,376","659,100",479,585,"650,300","1,112","8,800",acv
09/07/2024,123 ( -1.68 %),"1,154","540,300",468.2,537,"558,500","1,040","-18,200",acv
08/07/2024,125 ( 1.13 %),686,"376,000",548.1,776,"478,400",616,"-102,400",acv
05/07/2024,124.5 ( 3.66 %),843,"476,400",565.12,814,"551,900",678,"-75,500",acv
04/07/2024,121.1 ( 2.98 %),856,"428,300",500.35,808,"475,400",588,"-47,100",acv
03/07/2024,117 ( -2.26 %),"1,008","602,800",598.02,521,"603,800","1,159","-1,000",acv
02/07/2024,119.9 ( 2.3 %),498,"319,900",642.37,454,"283,500",624,"36,400",acv
01/07/2024,118.7 ( -3.5 %),"1,358","776,100",571.5,958,"700,200",731,"75,900",acv
28/06/2024,122 ( -2.32 %),860,"432,300",502.67,614,"640,400","1,043","-208,100",acv
27/06/2024,125.5 ( -1.18 %),877,"546,200",622.81,559,"655,500","1,173","-109,300",acv
26/06/2024,128 ( 2.4 %),751,"424,200",564.85,796,"550,500",692,"-126,300",acv
25/06/2024,126 ( -1.56 %),808,"460,200",569.55,486,"448,500",923,"11,700",acv
24/06/2024,127.6 ( -6.11 %),"2,763","1,353,600",489.9,"1,508","1,337,900",887,"15,700",acv
21/06/2024,135.3 ( 1.05 %),895,"644,600",720.22,850,"653,800",769,"-9,200",acv
20/06/2024,134.4 ( 3.7 %),883,"633,400",717.33,863,"627,500",727,"5,900",acv
