date,rate_change,net_trading_volume,net_trading_value_billion_vnd,buy_volume,buy_value_billion_vnd,sell_volume,sell_value_billion_vnd,remaining_room,current_ownership,ticker
08/05/2024,41.1(-0.72 %),"13,900",0.57,"23,000",0.94,"9,100",0.37,"167,755,056",26.4%,bvh
07/05/2024,41.4(2.10 %),"-14,100",-0.58,"17,100",0.71,"31,200",1.29,"167,768,144",26.4%,bvh
06/05/2024,40.55(1.38 %),"34,400",1.39,"44,300",1.79,"9,900",0.4,"167,770,848",26.4%,bvh
03/05/2024,40(-0.25 %),"-1,900",-0.08,"12,500",0.5,"14,400",0.58,"167,721,936",26.41%,bvh
02/05/2024,40.1(1.65 %),"-78,300",-3.11,"14,700",0.58,"93,000",3.7,"167,723,248",26.41%,bvh
26/04/2024,39.45(0.38 %),"10,100",0.4,"21,300",0.84,"11,200",0.44,"167,721,984",26.41%,bvh
25/04/2024,39.3(-0.76 %),"-5,000",-0.2,"10,900",0.43,"15,900",0.62,"167,631,286",26.42%,bvh
24/04/2024,39.6(0.89 %),"-23,600",-0.93,"6,600",0.26,"30,200",1.19,"167,626,286",26.42%,bvh
23/04/2024,39.25(-0.88 %),"-28,100",-1.1,"22,500",0.88,"50,600",1.98,"167,661,312",26.41%,bvh
22/04/2024,39.6(2.86 %),"190,700",7.58,"208,800",8.3,"18,100",0.72,"167,518,128",26.43%,bvh
19/04/2024,38.5(-0.26 %),"47,500",1.85,"213,600",8.24,"166,100",6.4,"167,765,286",26.4%,bvh
17/04/2024,38.6(-1.91 %),"-275,200",-10.77,"104,600",4.08,"379,800",14.85,"167,812,786",26.39%,bvh
16/04/2024,39.35(-0.88 %),"5,500",0.22,"23,100",0.91,"17,600",0.7,"167,532,086",26.43%,bvh
15/04/2024,39.7(-5.25 %),"-6,600",-0.28,"15,700",0.64,"22,300",0.92,"167,537,586",26.43%,bvh
12/04/2024,41.9(1.09 %),"8,200",0.34,"12,000",0.5,"3,800",0.16,"167,623,264",26.42%,bvh
11/04/2024,41.45(-0.24 %),"-1,200",-0.05,"18,800",0.78,"20,000",0.83,"167,624,064",26.42%,bvh
10/04/2024,41.55(0.00 %),"32,400",1.35,"43,600",1.81,"11,200",0.47,"167,537,986",26.43%,bvh
09/04/2024,41.55(0.00 %),"48,900",2.03,"73,700",3.07,"24,800",1.03,"167,570,386",26.43%,bvh
08/04/2024,41.55(-0.36 %),"2,100",0.09,"13,700",0.57,"11,600",0.48,"167,619,286",26.42%,bvh
