ticker,date,buy_volume,buy_value_bil_vnd,sell_volume,sell_value_bil_vnd,net_trading_volume,net_trading_value_bil_vnd
BCG,21/06/2024,900,0.01,"34,900",0.31,"-34,000",-0.3
BCG,19/06/2024,"18,000",0.16,0,0,"18,000",0.16
BCG,18/06/2024,"9,900",0.09,0,0,"9,900",0.09
BCG,17/06/2024,"9,900",0.09,0,0,"9,900",0.09
BCG,14/06/2024,"7,200",0.07,"49,300",0.46,"-42,100",-0.4
BCG,13/06/2024,"4,500",0.04,"31,500",0.3,"-27,000",-0.26
BCG,12/06/2024,"39,600",0.37,0,0,"39,600",0.37
BCG,11/06/2024,"2,700",0.03,0,0,"2,700",0.03
BCG,10/06/2024,"85,000",0.83,"13,500",0.13,"71,500",0.7
BCG,05/06/2024,"9,000",0.09,0,0,"9,000",0.09
BCG,04/06/2024,"7,200",0.07,"70,000",0.67,"-62,800",-0.6
BCG,03/06/2024,"6,300",0.06,"34,500",0.33,"-28,200",-0.27
BCG,31/05/2024,"18,000",0.17,"8,100",0.08,"9,900",0.09
BCG,30/05/2024,"4,500",0.04,0,0,"4,500",0.04
BCG,29/05/2024,0,0,100,0,-100,-0
BCG,28/05/2024,0,0,"5,400",0.05,"-5,400",-0.05
BCG,24/05/2024,"5,400",0.05,"14,400",0.13,"-9,000",-0.08
BCG,23/05/2024,"1,800",0.02,0,0,"1,800",0.02
BCG,22/05/2024,0,0,"9,000",0.08,"-9,000",-0.08
BCG,21/05/2024,0,0,"6,300",0.06,"-6,300",-0.06
BCG,20/05/2024,"7,200",0.06,0,0,"7,200",0.06
BCG,17/05/2024,0,0,"22,500",0.19,"-22,500",-0.19
BCG,16/05/2024,"22,500",0.19,"14,400",0.12,"8,100",0.07
BCG,15/05/2024,0,0,"6,300",0.05,"-6,300",-0.05
BCG,14/05/2024,"21,600",0.18,0,0,"21,600",0.18
BCG,13/05/2024,"1,800",0.02,0,0,"1,800",0.02
BCG,10/05/2024,"19,800",0.17,0,0,"19,800",0.17
BCG,09/05/2024,0,0,"2,700",0.02,"-2,700",-0.02
BCG,08/05/2024,0,0,"25,200",0.21,"-25,200",-0.21
BCG,07/05/2024,0,0,"68,400",0.57,"-68,400",-0.57
BCG,06/05/2024,"2,700",0.02,"4,500",0.04,"-1,800",-0.01
BCG,03/05/2024,"27,000",0.23,0,0,"27,000",0.23
BCG,02/05/2024,0,0,"17,100",0.14,"-17,100",-0.14
BCG,26/04/2024,"10,800",0.09,"7,200",0.06,"3,600",0.03
BCG,25/04/2024,"20,700",0.17,"9,900",0.08,"10,800",0.09
BCG,24/04/2024,"7,200",0.06,"14,400",0.12,"-7,200",-0.06
BCG,23/04/2024,"4,500",0.04,0,0,"4,500",0.04
BCG,22/04/2024,"17,100",0.14,0,0,"17,100",0.14
BCG,19/04/2024,"10,800",0.08,0,0,"10,800",0.08
BCG,17/04/2024,900,0.01,"31,600",0.25,"-30,700",-0.24
BCG,16/04/2024,"41,700",0.33,0,0,"41,700",0.33
BCG,15/04/2024,"18,000",0.16,0,0,"18,000",0.16
BCG,12/04/2024,"5,400",0.05,"46,800",0.41,"-41,400",-0.36
BCG,11/04/2024,"11,700",0.1,"26,100",0.23,"-14,400",-0.13
BCG,10/04/2024,"11,700",0.1,"28,000",0.25,"-16,300",-0.14
BCG,09/04/2024,"9,900",0.09,"2,700",0.02,"7,200",0.06
BCG,08/04/2024,"41,400",0.37,"4,500",0.04,"36,900",0.33
BCG,05/04/2024,"24,300",0.21,"33,300",0.29,"-9,000",-0.08
BCG,04/04/2024,"21,600",0.19,"5,400",0.05,"16,200",0.15
BCG,03/04/2024,0,0,"45,000",0.41,"-45,000",-0.41
BCG,02/04/2024,"100,000",0.92,"10,800",0.1,"89,200",0.82
BCG,01/04/2024,0,0,"7,200",0.06,"-7,200",-0.06
BCG,29/03/2024,0,0,"4,500",0.04,"-4,500",-0.04
BCG,28/03/2024,"32,400",0.29,0,0,"32,400",0.29
BCG,27/03/2024,0,0,"38,800",0.35,"-38,800",-0.35
BCG,26/03/2024,"10,800",0.1,"3,600",0.03,"7,200",0.06
BCG,25/03/2024,"32,400",0.29,"25,200",0.23,"7,200",0.06
BCG,22/03/2024,"34,200",0.31,"18,900",0.17,"15,300",0.14
BCG,21/03/2024,"20,700",0.19,0,0,"20,700",0.19
BCG,20/03/2024,"38,700",0.34,0,0,"38,700",0.34
BCG,19/03/2024,"4,500",0.04,0,0,"4,500",0.04
BCG,18/03/2024,"28,800",0.24,"50,400",0.44,"-21,600",-0.19
BCG,15/03/2024,"4,500",0.04,"12,600",0.11,"-8,100",-0.07
BCG,14/03/2024,0,0,"15,300",0.13,"-15,300",-0.13
BCG,13/03/2024,0,0,"4,600",0.04,"-4,600",-0.04
BCG,12/03/2024,"9,900",0.08,900,0.01,"9,000",0.08
BCG,11/03/2024,"6,300",0.05,900,0.01,"5,400",0.05
BCG,08/03/2024,"10,800",0.09,"17,100",0.15,"-6,300",-0.05
BCG,07/03/2024,0,0,"17,100",0.15,"-17,100",-0.15
BCG,06/03/2024,"16,200",0.14,100,0,"16,100",0.14
BCG,05/03/2024,"5,400",0.05,0,0,"5,400",0.05
BCG,04/03/2024,"2,700",0.02,"21,600",0.19,"-18,900",-0.17
BCG,01/03/2024,0,0,"25,200",0.21,"-25,200",-0.21
BCG,29/02/2024,900,0.01,"13,500",0.11,"-12,600",-0.11
BCG,28/02/2024,"28,800",0.25,"4,500",0.04,"24,300",0.21
BCG,27/02/2024,"11,700",0.1,"25,200",0.21,"-13,500",-0.11
BCG,26/02/2024,"1,800",0.02,"26,100",0.22,"-24,300",-0.2
BCG,23/02/2024,"32,400",0.28,0,0,"32,400",0.28
BCG,22/02/2024,0,0,"7,200",0.06,"-7,200",-0.06
BCG,21/02/2024,"17,100",0.15,"9,000",0.08,"8,100",0.07
BCG,19/02/2024,"15,300",0.13,0,0,"15,300",0.13
BCG,16/02/2024,"41,400",0.35,0,0,"41,400",0.35
BCG,15/02/2024,"9,000",0.07,"3,600",0.03,"5,400",0.04
BCG,07/02/2024,"5,400",0.04,0,0,"5,400",0.04
BCG,06/02/2024,"1,800",0.01,0,0,"1,800",0.01
BCG,05/02/2024,"27,000",0.22,0,0,"27,000",0.22
BCG,02/02/2024,0,0,"25,200",0.21,"-25,200",-0.21
BCG,01/02/2024,"3,600",0.03,"3,600",0.03,0,-0
BCG,31/01/2024,900,0.01,"2,800",0.02,"-1,900",-0.02
BCG,30/01/2024,0,0,"8,100",0.07,"-8,100",-0.07
BCG,29/01/2024,0,0,"36,000",0.3,"-36,000",-0.3
BCG,26/01/2024,"7,200",0.06,0,0,"7,200",0.06
BCG,24/01/2024,0,0,"3,600",0.03,"-3,600",-0.03
BCG,23/01/2024,0,0,"2,700",0.02,"-2,700",-0.02
BCG,22/01/2024,"14,400",0.12,0,0,"14,400",0.12
BCG,19/01/2024,"14,400",0.12,0,0,"14,400",0.12
BCG,18/01/2024,900,0.01,"1,800",0.01,-900,-0.01
BCG,17/01/2024,0,0,"9,900",0.08,"-9,900",-0.08
BCG,12/01/2024,"10,800",0.09,0,0,"10,800",0.09
BCG,11/01/2024,900,0.01,"1,800",0.02,-900,-0.01
BCG,10/01/2024,"8,100",0.07,0,0,"8,100",0.07
BCG,09/01/2024,"9,000",0.08,0,0,"9,000",0.08
BCG,08/01/2024,0,0,"4,500",0.04,"-4,500",-0.04
BCG,05/01/2024,900,0.01,900,0.01,0,-0
BCG,04/01/2024,"10,800",0.09,"10,900",0.09,-100,-0
BCG,03/01/2024,0,0,900,0.01,-900,-0.01
BCG,02/01/2024,"5,400",0.05,0,0,"5,400",0.05
