date,rate_change,buy_orders,buy_volume,average_buy_order_volume,sell_orders,sell_volume,average_sell_order_volume,net_volume,ticker
06/03/2024,10.4 ( 0.97 %),136,"337,100","2,478.68",114,"464,900","4,078","-127,800",ams
05/03/2024,10.4 ( 0 %),57,"113,500","1,991.23",113,"285,600","2,527","-172,100",ams
04/03/2024,10.4 ( 0 %),67,"115,600","1,725.37",111,"370,100","3,334","-254,500",ams
01/03/2024,10.5 ( 0 %),87,"218,600","2,512.64",131,"422,100","3,222","-203,500",ams
29/02/2024,10.5 ( 0.96 %),64,"253,400","3,959.38",118,"277,400","2,351","-24,000",ams
28/02/2024,10.6 ( 1.92 %),108,"346,800","3,211.11",137,"379,400","2,769","-32,600",ams
27/02/2024,10.5 ( 0.96 %),71,"122,000","1,718.31",97,"205,300","2,116","-83,300",ams
26/02/2024,10.5 ( 1.94 %),54,"89,400","1,655.56",82,"210,800","2,571","-121,400",ams
23/02/2024,10.4 ( 0 %),73,"91,600","1,254.79",89,"174,300","1,958","-82,700",ams
22/02/2024,10.5 ( -0.94 %),110,"266,800","2,425.45",131,"405,900","3,098","-139,100",ams
21/02/2024,10.6 ( 0 %),41,"141,600","3,453.66",99,"298,300","3,013","-156,700",ams
20/02/2024,10.6 ( 0.95 %),53,"529,100","9,983.02",117,"340,300","2,909","188,800",ams
19/02/2024,10.6 ( 0 %),82,"274,800","3,351.22",112,"450,900","4,026","-176,100",ams
16/02/2024,10.8 ( 1.89 %),171,"652,400","3,815.2",162,"726,800","4,486","-74,400",ams
15/02/2024,10.7 ( 3.88 %),160,"471,200","2,945",145,"435,800","3,006","35,400",ams
07/02/2024,10.9 ( 10.1 %),195,"1,057,200","5,421.54",205,"1,009,700","4,925","47,500",ams
06/02/2024,10.1 ( 1 %),88,"588,600","6,688.64",88,"392,200","4,457","196,400",ams
05/02/2024,10.1 ( 0 %),54,"447,400","8,285.19",84,"258,600","3,079","188,800",ams
02/02/2024,10.1 ( 0 %),57,"506,100","8,878.95",107,"453,100","4,235","53,000",ams
01/02/2024,10.1 ( 1 %),76,"626,800","8,247.37",84,"398,000","4,738","228,800",ams
31/01/2024,10.1 ( 2.02 %),67,"608,500","9,082.09",81,"364,800","4,504","243,700",ams
30/01/2024,10.1 ( 0 %),50,"607,800","12,156",93,"441,000","4,742","166,800",ams
29/01/2024,10 ( 0 %),75,"514,300","6,857.33",115,"502,600","4,370","11,700",ams
26/01/2024,10.1 ( 2.02 %),89,"651,200","7,316.85",131,"579,800","4,426","71,400",ams
25/01/2024,10 ( 1.01 %),87,"350,800","4,032.18",94,"476,300","5,067","-125,500",ams
24/01/2024,10.1 ( -0.98 %),123,"419,900","3,413.82",140,"609,500","4,354","-189,600",ams
23/01/2024,10.1 ( 0 %),41,"229,400","5,595.12",88,"390,500","4,438","-161,100",ams
22/01/2024,10.2 ( 0.99 %),51,"354,900","6,958.82",103,"384,800","3,736","-29,900",ams
19/01/2024,10.2 ( 2 %),73,"446,000","6,109.59",128,"356,900","2,788","89,100",ams
18/01/2024,10.2 ( 2 %),84,"337,500","4,017.86",114,"385,700","3,383","-48,200",ams
17/01/2024,10 ( 0 %),62,"227,700","3,672.58",114,"481,100","4,220","-253,400",ams
16/01/2024,10.1 ( 1 %),50,"164,700","3,294",83,"241,500","2,910","-76,800",ams
15/01/2024,10 ( 1.01 %),25,"81,400","3,256",85,"236,100","2,778","-154,700",ams
12/01/2024,10 ( 0 %),50,"106,700","2,134",80,"239,300","2,991","-132,600",ams
11/01/2024,10.1 ( 0 %),48,"100,500","2,093.75",95,"252,500","2,658","-152,000",ams
10/01/2024,10.1 ( -0.98 %),61,"427,000","7,000",89,"297,200","3,339","129,800",ams
09/01/2024,10.1 ( -2.88 %),45,"418,400","9,297.78",105,"326,700","3,111","91,700",ams
08/01/2024,10.2 ( 0 %),33,"393,600","11,927.27",84,"281,600","3,352","112,000",ams
05/01/2024,10.2 ( 0 %),46,"444,300","9,658.7",93,"313,200","3,368","131,100",ams
04/01/2024,10.2 ( 0 %),116,"460,100","3,966.38",139,"385,700","2,775","74,400",ams
03/01/2024,10.3 ( 0 %),44,"290,900","6,611.36",101,"243,500","2,411","47,400",ams
02/01/2024,10.3 ( 0.98 %),40,"231,400","5,785",99,"496,100","5,011","-264,700",ams
